# Русско-хинди словарь, построенный на основе многоязычной базы данных "Универсальный словарь концептов"
# Слова и глоссы хинди взяты из ворднета хинди http://www.cfilt.iitb.ac.in/wordnet/webhwn/ и словаря CFILT UWD
# Выкладывается под GPL and CC-BY-SA-NC
# Вячеслав Диконов <sdiconov@mail.ru>
#
# This file contains a Russian-Hindi dictionary derived from the "Universal Dictionary of Concepts" database
# Hindi words and glosses come from the Hindi Wordnet http://www.cfilt.iitb.ac.in/wordnet/webhwn/ and CFILT UW dictionary
# It is available under GPL and CC-BY-SA-NC licenses
# Viacheslav Dikonov <sdiconov@mail.ru>
#
решение	n,средн	उत्तर	THE SET OF VALUES THAT GIVE A TRUE STATEMENT WHEN SUBSTITUTED INTO AN EQUATION;A STATEMENT THAT SOLVES A PROBLEM OR EXPLAINS HOW TO SOLVE THE PROBLEM	
решение	n,средн	उपाय, घोल, निपटारा, विलयन, हल	THE SET OF VALUES THAT GIVE A TRUE STATEMENT WHEN SUBSTITUTED INTO AN EQUATION	
решение	n,средн	निपटान	THE SUCCESSFUL ACTION OF SOLVING A PROBLEM	
решение	n,средн	निर्णय, फैसला	THE ACT OF MAKING UP YOUR MIND ABOUT SOMETHING;A POSITION OR OPINION OR JUDGMENT REACHED AFTER CONSIDERATION	
решение	n,средн	फल	A STATEMENT THAT SOLVES A PROBLEM OR EXPLAINS HOW TO SOLVE THE PROBLEM	
решение	n,средн	समाधान	A STATEMENT THAT SOLVES A PROBLEM OR EXPLAINS HOW TO SOLVE THE PROBLEM;THE SET OF VALUES THAT GIVE A TRUE STATEMENT WHEN SUBSTITUTED INTO AN EQUATION	
решение	n,средн	संकल्प	A FORMAL EXPRESSION BY A MEETING	
решетка	n,женск	जाली	A FRAME OF IRON BARS TO HOLD A FIRE;A FRAMEWORK OF METAL BARS USED AS A PARTITION OR A GRATE	
решетка	n,женск	जंगला	FRAMEWORK CONSISTING OF AN ORNAMENTAL DESIGN MADE OF STRIPS OF WOOD OR METAL	
решетка	n,женск	झँझरी	SMALL OPENING (LIKE A WINDOW IN A DOOR) THROUGH WHICH BUSINESS CAN BE TRANSACTED	
решетка для растений	n	कुंज, कुंज्	A FRAMEWORK THAT SUPPORTS CLIMBING PLANTS	
решето	n,средн	छलन्	A STRAINER FOR SEPARATING LUMPS FROM POWDERED MATERIAL OR GRADING PARTICLES	
решетчатый	a	जालीदार	HAVING A PATTERN OF FRETWORK OR LATTICEWORK	
решимость	n,женск	जान, साहस, हृदय	THE COURAGE TO CARRY ON	
решимость	n,женск	दृढ़ता, निर्णायक, निर्धारण, निश्चय	THE QUALITY OF TRYING TO DO SOMETHING EVEN WHEN IT IS DIFFICULT	
решимость	n,женск	पक्कापन	THE TRAIT OF BEING RESOLUTE;DETERMINATION	
решимость	n,женск	संकल्प	THE TRAIT OF BEING RESOLUTE	
решительно	adv	जबर्दस्त रूप से	IN A DRASTIC MANNER	
решительно	adv	निश्चित रूप से	WITHOUT QUESTION AND BEYOND DOUBT	
решительно	adv	भावशून्य दृष्टि से	IN A BLANK MANNER	
решительно	adv	साफ-साफ	IN AN UNQUALIFIED MANNER	
решительность	n,женск	दृढ़ता	THE TRAIT OF RESOLUTENESS AS EVIDENCED BY FIRMNESS OF CHARACTER OR PURPOSE;THE TRAIT OF BEING RESOLUTE	
решительность	n,женск	फैसला, संकल्प	THE TRAIT OF RESOLUTENESS AS EVIDENCED BY FIRMNESS OF CHARACTER OR PURPOSE	
решительный	a	अटल, अविचल, स्थिर	MARKED BY FIRM DETERMINATION OR RESOLUTION	
решительный	a	दृढ़निश्चयी, प्रखरबुद्धि	MARKED BY VIGOROUS INDEPENDENCE OF THOUGHT AND JUDGMENT	
решительный	a	निश्चित	RECOGNIZABLE	
решительный	a	प्रबल	FORCEFUL AND EXTREME AND RIGOROUS	
решительный	a	बेहिचक	CHARACTERIZED BY QUICKNESS AND FIRMNESS	
ржаветь	v	जंग लगना	BECOME DESTROYED BY WATER, AIR, OR AN ETCHING CHEMICAL SUCH AS AN ACID	
ржавчина	n,женск	जंग	A RED OR BROWN OXIDE COATING ON IRON OR STEEL CAUSED BY THE ACTION OF OXYGEN AND MOISTURE	
ржавчина	n,женск	तिरपाल्, मलिनता	DISCOLORATION OF METAL SURFACE CAUSED BY OXIDATION	
ржание	n,средн	निर्लज्जतापूर्ण हँसी	A DISRESPECTFUL LAUGH	
ржание	n,средн	हिनहिनाहट	THE CHARACTERISTIC SOUNDS MADE BY A HORSE	
ржанка	n,женск	बटान, बटान्	ANY OF NUMEROUS CHIEFLY SHOREBIRDS OF RELATIVELY COMPACT BUILD HAVING STRAIGHT BILLS AND LARGE POINTED WINGS	
ржаное виски	n	राई	WHISKEY DISTILLED FROM RYE OR RYE AND MALT	
ржать	v	हिनहिनाना	MAKE A CHARACTERISTIC SOUND, OF A HORSE	
риал	n,мужск	ईरानी रियाल	THE BASIC UNIT OF MONEY IN IRAN	
риал	n,мужск	ओमानी रियाल	THE BASIC UNIT OF MONEY IN OMAN	
риал	n,мужск	यमनी रियाल	THE BASIC UNIT OF MONEY IN YEMEN	
рибофлавин	n,мужск	रिबोफ्लाविन	A B VITAMIN THAT PREVENTS SKIN LESIONS AND WEIGHT LOSS	
Рига	n,женск	रीगा	A PORT CITY ON THE GULF OF RIGA THAT IS THE CAPITAL AND LARGEST CITY OF LATVIA	
Ригведа	n	ऋक्	a Veda consisting of a collection of Hindu poems dating from before 2000 BC	
ризница	n	पूजा-सामग्री कक्ष, पूजा-सामग्री कक्ष्	A ROOM IN A CHURCH WHERE SACRED VESSELS AND VESTMENTS ARE KEPT OR MEETINGS ARE HELD	
ризничий	n,мужск	गिरजादार, गिरजादार्, मंदिर-परिचर, मंदिर-परिचर्	AN OFFICER OF THE CHURCH WHO IS IN CHARGE OF SACRED OBJECTS	
ризотто	n	इतालवी पुलाव	RICE COOKED WITH BROTH AND SPRINKLED WITH GRATED CHEESE	
Рик	n,мужск	पुआल का ढेर, मोच	A NAME	
рикошет	n	छिटकना, टकरा कर लौटने वाली वस्तु	A GLANCING REBOUND	
рикошетировать	v	टप्पा खाना	SPRING BACK	
рикша	n,мужск	रिक्शा, रिक्श्	A SMALL TWO-WHEELED CART FOR ONE PASSENGER	
Рим	n,мужск	रोम	CAPITAL OF ITALY	
римлянин	n,мужск	आधुनिक रोमवासी, प्राचीन रोमवासी, रोमन, रोमन शैली	A RESIDENT OF MODERN ROME	
римский	a	रोमन, रोमीय	RELATING TO ROME	
римский первосвященник	n	पोप	THE HEAD OF THE ROMAN CATHOLIC CHURCH	
ринг	n,мужск	अखाड़ा	A SQUARE PLATFORM MARKED OFF BY ROPES IN WHICH CONTESTANTS BOX OR WRESTLE	
ринуться	v	ठूँसना	TO MAKE A RUSH AT OR SUDDEN ATTACK UPON	
рис	n,мужск	चावल	ANNUAL OR PERENNIAL RHIZOMATOUS MARSH GRASSES;GRAINS USED AS FOOD EITHER UNPOLISHED OR MORE OFTEN POLISHED	
рис	n,мужск	चावल्	GRAINS USED AS FOOD EITHER UNPOLISHED OR MORE OFTEN POLISHED	
рис	n,мужск	धान	ANNUAL OR PERENNIAL RHIZOMATOUS MARSH GRASSES	
риск	n,мужск	खतरा	A VENTURE UNDERTAKEN WITHOUT REGARD TO POSSIBLE LOSS OR INJURY;A SOURCE OF DANGER	
риск	n,мужск	जुआ	A RISKY ACT OR VENTURE	
рискнуть	v	दाँव पर रखना	TO LEAVE THE OUTCOME TO CHANCE	
рискованный	a	अश्लील, कामोत्तेजक	SUGGESTIVE OF SEXUAL IMPROPRIETY	
рискованный	a	खतरनाक	FRAUGHT WITH DANGER;INVOLVING RISK OR DANGER	
рискованный	a	जोखिम युक्त	SUBJECT TO ACCIDENT OR CHANCE OR CHANGE	
рискованный	a	दुःसाहसी	DISPOSED TO VENTURE OR TAKE RISKS	
рискованный	a	संकटपूर्ण	FRAUGHT WITH DANGER	
рисковать	v	खतरे मे डालना	EXPOSE TO A CHANCE OF LOSS OR DAMAGE	
рисковать	v	जुए में उड़ा देना, दाँव पर लगाना	TAKE A RISK IN THE HOPE OF A FAVORABLE OUTCOME	
рисование	n,средн	चिट्रकारी	THE CREATION OF ARTISTIC PICTURES OR DIAGRAMS	
рисовать	v	चित्र बना	MAKE A PAINTING	
рисовать	v	चिन्ह लगा	WRITE, DRAW, OR TRACE WITH A PENCIL	
рисовать мелом	v	बनाना, लिखना	WRITE, DRAW, OR TRACE WITH CHALK	
рисоваться	v	घमण्ड से दिखा, घमण्ड से दिखाना	DISPLAY PROUDLY	
рисовщик	n	दिखावापसंद, दिखावापसंद्	SOMEONE WHO DELIBERATELY BEHAVES IN SUCH A WAY AS TO ATTRACT ATTENTION	
рисотто	n,средн	इतालवी पुलाव	RICE COOKED WITH BROTH AND SPRINKLED WITH GRATED CHEESE	
рисунок	n,мужск	आकार, आकार्, रूप, रूप्	A PERCEPTUAL STRUCTURE	
рисунок	n,мужск	आकृति, पैटर्न	A PERCEPTUAL STRUCTURE;A DECORATIVE OR ARTISTIC WORK	
рисунок	n,мужск	चिट्र, डिजाइन, नक्शा	A DECORATIVE OR ARTISTIC WORK	
рисунок	n,мужск	चित्रकारी	A REPRESENTATION OF FORMS OR OBJECTS ON A SURFACE BY MEANS OF LINES	
ритмично	adv	लयबद्ध ढंग से	IN A RHYTHMIC MANNER	
ритмичный	a	लयबद्ध	RECURRING WITH MEASURED REGULARITY	
ритор	n,мужск	वक्ता	A PERSON WHO DELIVERS A SPEECH OR ORATION	
риторика	n	वाक्पटुता	USING LANGUAGE EFFECTIVELY TO PLEASE OR PERSUADE	
риторика	n	शब्द-विन्यास, शब्द-विन्यास्	THE MANNER IN WHICH SOMETHING IS EXPRESSED IN WORDS	
ритуал	n	अनुष्ठान	ANY CUSTOMARY OBSERVANCE OR PRACTICE	
ритуал	n	देव-धर्म	a ceremony having religious meaning	
ритуал	n	धर्म कर्म, धर्म-कर्म	THE PRESCRIBED PROCEDURE FOR CONDUCTING RELIGIOUS CEREMONIES	
ритуал	n	धार्मिक रिवाज, धार्मिक रिवाज्, धार्मिक संस्कार, धार्मिक संस्कार्, रिवाज, रिवाज्	AN ESTABLISHED CEREMONY PRESCRIBED BY A RELIGION	
ритуализировать	v	रीति-रिवाज का रूप देना, रीति-रिवाज का रूप द्	MAKE OR EVOLVE INTO A RITUAL	
ритуализовать	v	रीति-रिवाज का रूप देना, रीति-रिवाज का रूप द्	MAKE OR EVOLVE INTO A RITUAL	
ритуально	adv	रिवाज के अनुसार	IN A CEREMONIAL MANNER	
ритуальный	a	परम संस्कार-संबंधी	OF OR RELATING TO OR INVOLVING A SACRAMENT	
Риф	n	रीफ	A ROCKY REGION IN THE SOUTHERN TRANSVAAL IN NORTHEASTERN SOUTH AFRICA	
риф	n	रीफ	A SUBMERGED RIDGE OF ROCK OR CORAL NEAR THE SURFACE OF THE WATER	
рифленый	a	तुड़ा-मुड़ा	UNEVEN BY VIRTUE OF HAVING WRINKLES OR WAVES	
рифленый	a	लहरदार	SHAPED INTO ALTERNATING PARALLEL GROOVES AND RIDGES	
рифмованный	a	तुकबद्ध	HAVING CORRESPONDING SOUNDS ESPECIALLY TERMINAL SOUNDS	
рифмовать	v	छंदीकृत, छंदीकृत करना	COMPOSE VERSES OR PUT INTO VERSE	
робкий	a	अविश्वस्त, घबराने वाला, संकोचशील	LACKING SELF-CONFIDENCE	
робкий	a	कायर	LACKING COURAGE	
робкий	a	डरपोक	LACKING SELF-CONFIDENCE;LACKING COURAGE	
робко	adv	लज्जित ढंग से	IN A SHEEPISH MANNER	
робость	n,женск	दंभहीनता	A HUMBLE FEELING	
робость	n,женск	लाज, हया	A FEELING OF FEAR OF EMBARRASSMENT	
робость	n,женск	संकोच	LACK OF SELF-CONFIDENCE;A FEELING OF FEAR OF EMBARRASSMENT	
робот	n,мужск	यंत्रमानव, यंत्रमानव्, रोबट, रोबट्	A MECHANISM THAT CAN MOVE AUTOMATICALLY	
роботика	n,женск	यंत्रमानवशास्त्र	THE AREA OF AI CONCERNED WITH THE PRACTICAL USE OF ROBOTS	
ров	n,мужск	खंदक, खंदक्, खाई	DITCH DUG AS A FORTIFICATION AND USUALLY FILLED WITH WATER	
ровный	a	चपटा, चौरस	having a surface without slope, tilt in which no part is higher or lower than another	
ровный	a	चिकना	OF THE MARGIN OF A LEAF SHAPE	
ровный	a	बराबर	having a surface without slope, tilt in which no part is higher or lower than another;OF THE MARGIN OF A LEAF SHAPE	
ровня	n	सामंत	A PERSON WHO IS OF EQUAL STANDING WITH ANOTHER IN A GROUP	
рога	n	मृग-शृंग, मृग-शृंग्	DECIDUOUS HORN OF A MEMBER OF THE DEER FAMILY	
рогатка	n,женск	अवरोध, अव्रोध्, बाधा, रोक, विघ्न	SOMETHING IMMATERIAL THAT STANDS IN THE WAY AND MUST BE CIRCUMVENTED OR SURMOUNTED	
рогатка	n,женск	गुलेल, गुलेल्, प्रक्षेपअ, शिला प्रक्षेपक	A PLAYTHING CONSISTING OF A Y-SHAPED STICK WITH ELASTIC BETWEEN THE ARMS	
рогатка	n,женск	रुकावट	SOMETHING IMMATERIAL THAT STANDS IN THE WAY AND MUST BE CIRCUMVENTED OR SURMOUNTED;AN OBSTRUCTION THAT STANDS IN THE WAY (AND MUST BE REMOVED OR SURMOUNTED OR CIRCUMVENTED)	
рогатый	a	विषाणी, शृंगयुक्त, शृंगी, सींगदार, सींगी	HAVING A HORN OR HORNS OR HORNLIKE PARTS OR HORNS OF A PARTICULAR KIND	
роговица	n,женск	कार्निया	TRANSPARENT ANTERIOR PORTION OF THE OUTER COVERING OF THE EYE	
род	n,мужск	कुल, पूर्वज	PEOPLE DESCENDED FROM A COMMON ANCESTOR	
род	n,мужск	खानदान, खानदान्, परिवार, परिवार्	FAMILY BASED ON MALE DESCENT	
род	n,мужск	लिंग	A GRAMMATICAL CATEGORY IN INFLECTED LANGUAGES GOVERNING THE AGREEMENT BETWEEN NOUNS AND PRONOUNS AND ADJECTIVES	
род	n,мужск	वंश	PEOPLE DESCENDED FROM A COMMON ANCESTOR;(BIOLOGY) TAXONOMIC GROUP CONTAINING ONE OR MORE SPECIES	
родео	n,средн	घुड़सवार चरवाहों की सार्वजनिक प्रतिस्पर्धा, बाड़ा	AN EXHIBITION OF COWBOY SKILLS	
род занятий	n	क्षेत्र	THE PRINCIPAL ACTIVITY IN YOUR LIFE THAT YOU DO TO EARN MONEY	
родий	n,мужск	रोडियम	A WHITE HARD METALLIC ELEMENT THAT IS ONE OF THE PLATINUM GROUP AND IS FOUND IN PLATINUM ORES	
родина	n,женск	गृह, गोल के सामने, घर, देश	THE COUNTRY OR STATE OR CITY WHERE YOU LIVE	
родина	n,женск	जन्मभूमि, मातृभूमि	THE COUNTRY WHERE YOU WERE BORN	
родинка	n,женск	तिल	A SMALL CONGENITAL PIGMENTED SPOT ON THE SKIN	
родитель	n,мужск	जनक, पिता, बाप	A MALE PARENT (ALSO USED AS A TERM OF ADDRESS TO YOUR FATHER)	
родитель	n,мужск	माता-पिता	A FATHER OR MOTHER	
родительный падеж	n	संबंधकारक	THE CASE EXPRESSING OWNERSHIP	
родительский	a	अभिभावकीय, पिता पक्ष का, पितृसुलभ, पैतृक	RELATING TO OR CHARACTERISTIC OF OR BEFITTING A PARENT	
родительство	n	पितृत्व, वंश, वंश्	THE STATE OF BEING A PARENT	
родник	n,мужск	उत्पत्ति, सर, स्रोत	THE SOURCE OF WATER FROM WHICH A STREAM ARISES	
родня	n,женск	संबंधी	GROUP OF PEOPLE RELATED BY BLOOD OR MARRIAGE	
родовой	a	पुश्तैनी, पैतृक	INHERITED OR INHERITABLE BY ESTABLISHED RULES (USUALLY LEGAL RULES) OF DESCENT	
родовспоможение	n,средн	प्रसूति-विद्या	THE BRANCH OF MEDICINE DEALING WITH CHILDBIRTH AND CARE OF THE MOTHER	
рододендрон	n,мужск	बुरुंश, बुरुंश का फूल, बुरुंश का फूल्	ANY SHRUB OF THE GENUS RHODODENDRON: EVERGREEN SHRUBS OR SMALL SHRUBBY TREES HAVING LEATHERY LEAVES AND SHOWY CLUSTERS OF CAMPANULATE (BELL-SHAPED) FLOWERS	
родоразрешение	n	प्रसव	CONCLUDING STATE OF PREGNANCY	
родословная	n,женск	वंशावली	SUCCESSIVE GENERATIONS OF KIN	
родственник	n,мужск	कुल	A PERSON HAVING KINSHIP WITH ANOTHER OR OTHERS	
родственник	n,мужск	नातेदार	A PERSON RELATED BY BLOOD OR MARRIAGE	
родственник	n,мужск	पुरुष संबंधी, पुरुष संबंध्	A MALE RELATIVE	
родственники	n	भाई-बिरादरी, भाईबिरादरी	GROUP OF PEOPLE RELATED BY BLOOD OR MARRIAGE	
родственница	n,женск	महिला संबंधी	A FEMALE RELATIVE	
родственный	a	समान	RELATED BY BLOOD	
родство	n,средн	खून का रिश्ता	(ANTHROPOLOGY) RELATED BY BLOOD	
родство	n,средн	नातेदारी	(ANTHROPOLOGY) RELATEDNESS OR CONNECTION BY BLOOD OR MARRIAGE OR ADOPTION;CONNECTION BY BLOOD OR MARRIAGE OR ADOPTION	
родстер	n,мужск	इक्का, छोटी खुली कार, छोटी खुली कार्	AN OPEN AUTOMOBILE HAVING A FRONT SEAT AND A RUMBLE SEAT	
роды	n	प्रसव	CONCLUDING STATE OF PREGNANCY;THE PARTURITION PROCESS IN HUMAN BEINGS	
роды	n	प्रसव-काल, मजदूर, मजदूरी, मेहनत	CONCLUDING STATE OF PREGNANCY	
роды	n	प्रसूति	THE PARTURITION PROCESS IN HUMAN BEINGS;CONCLUDING STATE OF PREGNANCY	
роды	n	शिशुजनन	THE PARTURITION PROCESS IN HUMAN BEINGS	
рожа	n,женск	चेहरा	THE HUMAN FACE (`KISSER' AND `SMILER' AND `MUG' ARE INFORMAL TERMS FOR `FACE' AND `PHIZ' IS BRITISH)	
рожа	n,женск	मुखविकृति, मुखाकृति, हावभाव	A CONTORTED FACIAL EXPRESSION	
рожать	v	उत्पन्न करना, पास होना	GIVE BIRTH	
рожать	v	कड़ी मेहनत करना, जी-तोड़ कोशिश करना, बहुत मुश्किल से आगे बढ़ना	UNDERGO THE EFFORTS OF CHILDBIRTH	
рожать	v	फसल होना	YIELD CROPS	
рождаемость	n,женск	जन्म दर, जन्म-दर, जन्मदर	THE RATIO OF LIVE BIRTHS IN AN AREA TO THE POPULATION OF THAT AREA	
рождать	v	उत्पन्न करना, कमाना, जन्म देना, पैदा करना	MAKE CHILDREN	
рождение	n,средн	अवतार, जन्म, जन्म्, बाल यीशु का चित्र्, यीशु का जन्म	THE EVENT OF BEING BORN	
рождение	n,средн	जनन, प्रसव	THE ACT OF DELIVERING A CHILD	
рожденный	a	जन्म से, जन्मजात, जन्मा, पैदा हुआ	BROUGHT INTO EXISTENCE	
Рождество	n,средн	क्रिसमस	A CHRISTIAN HOLIDAY CELEBRATING THE BIRTH OF CHRIST;PERIOD EXTENDING FROM DEC. 24 TO JAN. 6	
Рождество	n,средн	बड़ा दिन	A CHRISTIAN HOLIDAY CELEBRATING THE BIRTH OF CHRIST	
рожок	n,мужск	जूता पहनने का चप्पा, जूता पहनने का चप्प्	A DEVICE USED FOR EASING THE FOOT INTO A SHOE	
роза	n	गुलाब	any of many shrubs of the genus Rosa that bear roses	
розарий	n,мужск	जप-माला, जपमाला, प्रार्थनावली, प्रार्थनावल्, सुमिरनी, सुमिरन्	A STRING OF BEADS USED IN COUNTING PRAYERS (ESPECIALLY BY CATHOLICS)	
розетка	n,женск	गुलाब, चक्राकार खिड़की, पर्ण-गुच्छ, रिबन क पुष्प	AN ORNAMENT OR PATTERN RESEMBLING A ROSE THAT IS WORN AS A BADGE OF OFFICE OR AS RECOGNITION OF HAVING WON AN HONOR	
розмарин	n,мужск	रोजमेरी, रोजमेरी की पत्त्, रोजमेरीई	EXTREMELY PUNGENT LEAVES USED FRESH OR DRIED AS SEASONING FOR ESPECIALLY MEATS	
рознь	n,женск	दरार	A CONFLICT OF PEOPLE'S OPINIONS OR ACTIONS OR CHARACTERS	
Розо	n,мужск	रोजो	THE CAPITAL AND LARGEST CITY OF DOMINICA	
розовый	a	अत्युतम, पिंक	OF A LIGHT SHADE OF RED	
розовый	a	गुलाबी	OF SOMETHING HAVING A DUSTY PURPLISH PINK COLOR;OF A LIGHT SHADE OF RED	
розыск	n,мужск	शिकार करना	THE ACTIVITY OF LOOKING THOROUGHLY IN ORDER TO FIND SOMETHING OR SOMEONE	
рок	n,мужск	चट्टान, पत्थर	A GENRE OF POPULAR MUSIC ORIGINATING IN THE 1950S	
рокировать	v	रूख से शह देना	MOVE THE KING TWO SQUARES TOWARD A ROOK AND IN THE SAME MOVE THE ROOK TO THE SQUARE NEXT PAST THE KING	
роковой	a	कड़ा	VITALLY IMPORTANT	
рокот	n,мужск	डम डम की आवाज	THE SOUND OF A DRUM (ESPECIALLY A SNARE DRUM) BEATEN RAPIDLY AND CONTINUOUSLY	
ролик	n,мужск	बेलन	A CYLINDER THAT REVOLVES	
ролик	n,мужск	रोलर	A MECHANICAL DEVICE CONSISTING OF A CYLINDRICAL TUBE AROUND WHICH THE HAIR IS WOUND TO CURL IT	
роль	n,женск	अवस्थिति, स्थापन, स्थिति	(IN TEAM SPORTS) THE ROLE ASSIGNED TO AN INDIVIDUAL PLAYER	
роль	n,женск	कर्तव्य	THE ACTIONS AND ACTIVITIES ASSIGNED TO OR REQUIRED OR EXPECTED OF A PERSON OR GROUP;WHAT SOMETHING IS USED FOR	
роль	n,женск	किरदार	AN ACTOR'S PORTRAYAL OF SOMEONE IN A PLAY	
роль	n,женск	भूमिका	AN ACTOR'S PORTRAYAL OF SOMEONE IN A PLAY;WHAT SOMETHING IS USED FOR;THE ACTIONS AND ACTIVITIES ASSIGNED TO OR REQUIRED OR EXPECTED OF A PERSON OR GROUP	
ром	n,мужск	रम	LIQUOR DISTILLED FROM FERMENTED MOLASSES	
роман	a	रोमन, रोमनअ	THE TYPEFACE OF ANCIENT ROMAN INSCRIPTIONS	
роман	n	प्रेमकथा	A STORY DEALING WITH LOVE	
роман	n	रोमान्स	A RELATIONSHIP BETWEEN TWO LOVERS	
романист	n,мужск	उपन्यासकार, उपन्यासकार्	ONE WHO WRITES NOVELS	
романский	a	रोमी	OF OR RELATING TO OR DERIVED FROM ROME (ESPECIALLY ANCIENT ROME)	
романский шрифт	a	रोमन, रोमनअ	THE TYPEFACE OF ANCIENT ROMAN INSCRIPTIONS	
романтизм	n,мужск	अव्यावहारिकता, प्रेमावश, रूमानियत, रोमांसवाद, स्वच्छंदतावाद	AN EXCITING AND MYSTERIOUS QUALITY (AS OF A HEROIC TIME OR ADVENTURE)	
романтик	n,мужск	स्वच्छंदतावादी	A SOULFUL OR AMOROUS IDEALIST	
романтика	n,женск	रुमानियत	AN EXCITING AND MYSTERIOUS QUALITY (AS OF A HEROIC TIME OR ADVENTURE)	
романтичность	n,женск	अव्यावहारिकता, प्रेमावश, रूमानियत, रोमांसवाद, स्वच्छंदतावाद	AN EXCITING AND MYSTERIOUS QUALITY (AS OF A HEROIC TIME OR ADVENTURE)	
романтичный	a	अव्यावहारिक, प्रेमावेशपूर्ण, प्रेमावेशमय, भावुकताजनक, रूमानी, स्वच्छंदतावादी	NOT SENSIBLE ABOUT PRACTICAL MATTERS	
ромашка	n,женск	कैमोमिल, कैमोमिल्	EURASIAN PLANT APPLE-SCENTED FOLIAGE AND WHITE-RAYED FLOWERS AND FEATHERY LEAVES USED MEDICINALLY	
ромб	n,мужск	समचतुर्भुज, समचतुर्भुज्	A PARALLELOGRAM WITH FOUR EQUAL SIDES	
роняние	n	गिरावट	THE ACT OF DROPPING SOMETHING	
ронять	v	गिरना, गिराना	LET SMTH FALL	
роптать	v	भुनभुनाना	MAKE COMPLAINING REMARKS OR NOISES UNDER ONE'S BREATH	
роса	n,женск	ओस	WATER THAT HAS CONDENSED ON A COOL SURFACE OVERNIGHT FROM WATER VAPOR IN THE AIR	
росистый	a	ओस से भीगा	WET WITH DEW	
роскошно	adv	आलीशान ढंग से, वैभवपूर्ण ढंग से	IN A SUMPTUOUS AND OPULENT MANNER	
роскошно	adv	वैभवपूर्वक	IN A RICH MANNER	
роскошность	n	समृद्धि	THE QUALITY POSSESSED BY SOMETHING THAT IS EXCESSIVELY EXPENSIVE	
роскошный	a	आलीशान, बहुमूल्य	RICH AND SUPERIOR IN QUALITY	
роскошный	a	भव्य	ELEGANT AND SUMPTUOUS;RICH AND SUPERIOR IN QUALITY	
роскошный	a	शानदार	RICH AND SUPERIOR IN QUALITY;ELEGANT AND SUMPTUOUS	
роскошь	n,женск	समृद्धि	THE QUALITY POSSESSED BY SOMETHING THAT IS EXCESSIVELY EXPENSIVE	
рослый	a	लंब-तड़ंग	MUSCULAR AND HEAVILY BUILT	
роспись	n	हस्ताक्षर	A PERSON'S OWN SIGNATURE	
Россия	n,женск	रशिया	A COMMUNIST COUNTRY IN EASTERN EUROPE AND NORTHERN ASIA	
Россия	n,женск	रूस	A COUNTRY IN NORTHEASTERN EUROPE AND NORTHERN ASIA	
рост	n,мужск	उत्थान, चढ़ाई, चढ़ाव, बढोत्तरी, वृद्धि	A GROWTH IN STRENGTH OR NUMBER OR IMPORTANCE	
рост	n,мужск	उदय	THE GRADUAL BEGINNING OR COMING FORTH	
рост	n,мужск	ऊँचाई, कद	(OF A STANDING PERSON) THE DISTANCE FROM HEAD TO FOOT	
рост	n,мужск	बढ़ोत्तरी, वृद्धिइ	A PROCESS OF BECOMING LARGER OR LONGER OR MORE NUMEROUS OR MORE IMPORTANT	
ростовщик	n,мужск	महाजन, साहूकार, साहूकार्, सूदखोर, सूदखोर्	SOMEONE WHO LENDS MONEY AT EXCESSIVE RATES OF INTEREST	
ростовщичество	n,средн	अत्यधिक ब्याज-दर, सूदखोरी	THE ACT OF LENDING MONEY AT AN EXORBITANT RATE OF INTEREST	
росток	n,мужск	अंकुर	A NEWLY GROWN BUD (ESPECIALLY FROM A GERMINATING SEED)	
ростр	n	मंच	BEAKLIKE PROJECTION OF THE ANTERIOR PART OF THE HEAD OF CERTAIN INSECTS SUCH AS E.G. WEEVILS	
рот	n,мужск	मुख	THE OPENING THROUGH WHICH FOOD IS TAKEN IN AND VOCALIZATIONS EMERGE;A PERSON CONCEIVED AS A CONSUMER OF FOOD;THE EXTERNALLY VISIBLE PART OF THE ORAL CAVITY ON THE FACE AND THE SYSTEM OF ORGANS SURROUNDING THE OPENING	
рот	n,мужск	मुँह	THE OPENING THROUGH WHICH FOOD IS TAKEN IN AND VOCALIZATIONS EMERGE;THE EXTERNALLY VISIBLE PART OF THE ORAL CAVITY ON THE FACE AND THE SYSTEM OF ORGANS SURROUNDING THE OPENING;A PERSON CONCEIVED AS A CONSUMER OF FOOD	
ротационный	a	चक्रीय	OF OR PERTAINING TO ROTATION	
ротвейлер	n,мужск	रटवेलर, रटवेलर्	GERMAN BREED OF LARGE VIGOROUS SHORT-HAIRED CATTLE DOGS	
ротонда	n,женск	गोलाकार कक्ष, गोलाकार कमरा	A LARGE CIRCULAR ROOM	
ротонда	n,женск	गोलाकार भवन	A BUILDING HAVING A CIRCULAR PLAN AND A DOME	
ротор	n,мужск	घूर्णक, रोटर	THE ROTATING ARMATURE OF A MOTOR OR GENERATOR	
рохля	n	सुस्त व्यक्ति, सुस्त संस्था	SOMEONE WHO TAKES MORE TIME THAN NECESSARY	
роща	n,женск	उपवन	A SMALL GROWTH OF TREES WITHOUT UNDERBRUSH	
роща	n,женск	गुल्म, गुल्म्	A DENSE GROWTH OF BUSHES	
ртуть	n,женск	पारा, पार्	A HEAVY SILVERY TOXIC UNIVALENT AND BIVALENT METALLIC ELEMENT	
Руанда	n,женск	रवांडा	A LANDLOCKED REPUBLIC IN CENTRAL AFRICA	
